utterance|intent|domain|dialogue_id
if i only have 1 other us card, can you take it?|supported_cards_and_currencies|BANKING77|single_sen
can i use my american express to add money to my account?|supported_cards_and_currencies|BANKING77|single_sen
can you tell me what cards and currencies you take?|supported_cards_and_currencies|BANKING77|single_sen
can i use american express to add money into my account?|supported_cards_and_currencies|BANKING77|single_sen
will you accept my other card from the u.s.?|supported_cards_and_currencies|BANKING77|single_sen
what is accepted in regards to cards and currencies?|supported_cards_and_currencies|BANKING77|single_sen
will you accept my other card?|supported_cards_and_currencies|BANKING77|single_sen
i would like to add money to my account through my american express.|supported_cards_and_currencies|BANKING77|single_sen
which cards do you guys support? i want to top up using my credit card.|supported_cards_and_currencies|BANKING77|single_sen
what credit cards are supported?|supported_cards_and_currencies|BANKING77|single_sen
what cards and currencies do you support?|supported_cards_and_currencies|BANKING77|single_sen
how do i transfer funds from my american express into my account?|supported_cards_and_currencies|BANKING77|single_sen
how can i use american express to add money to my account?|supported_cards_and_currencies|BANKING77|single_sen
when adding money, what are the currencies you take?|supported_cards_and_currencies|BANKING77|single_sen
which forms of currency are accepted?|supported_cards_and_currencies|BANKING77|single_sen
are us credit cards accepted?|supported_cards_and_currencies|BANKING77|single_sen
i want to add money but don't know what currencies you accept, can you tell me?|supported_cards_and_currencies|BANKING77|single_sen
why wouldn't you support american express? its a card i like and use often and i don't want to get a different one|supported_cards_and_currencies|BANKING77|single_sen
tell me which cards and what currency is supported.|supported_cards_and_currencies|BANKING77|single_sen
do you support all cards and currencies?|supported_cards_and_currencies|BANKING77|single_sen
which credit or debit cards can i use to top up?|supported_cards_and_currencies|BANKING77|single_sen
what options do i have in regards to payment?|supported_cards_and_currencies|BANKING77|single_sen
i just have one other card from the us. is that okay?|supported_cards_and_currencies|BANKING77|single_sen
what are all the currencies and cards supported to use this?|supported_cards_and_currencies|BANKING77|single_sen
what cards to do you support to top up.|supported_cards_and_currencies|BANKING77|single_sen
do you accept other currencies besides us dollars?|supported_cards_and_currencies|BANKING77|single_sen
can i use any currency to add money?|supported_cards_and_currencies|BANKING77|single_sen
is my currency okay to add money with?|supported_cards_and_currencies|BANKING77|single_sen
what cards and currencies will suffice?|supported_cards_and_currencies|BANKING77|single_sen
how can i use american express to add funds to my account?|supported_cards_and_currencies|BANKING77|single_sen
what cards and currencies are supported?|supported_cards_and_currencies|BANKING77|single_sen
what currencies or cards do you support for topping up?|supported_cards_and_currencies|BANKING77|single_sen
which cards and currencies do you support?|supported_cards_and_currencies|BANKING77|single_sen
where can i obtain my virtual card?|getting_virtual_card|BANKING77|single_sen
how do you get a virtual card?|getting_virtual_card|BANKING77|single_sen
where can i find a virtual card?|getting_virtual_card|BANKING77|single_sen
is there an option to have a virtual card?|getting_virtual_card|BANKING77|single_sen
if i don't want a physical card can i get a virtual version?|getting_virtual_card|BANKING77|single_sen
i requested a virtual card but it is not showing up. why?|getting_virtual_card|BANKING77|single_sen
can you tell me how to order a virtual card?|getting_virtual_card|BANKING77|single_sen
where is the virtual card?|getting_virtual_card|BANKING77|single_sen
what is the virtual card|getting_virtual_card|BANKING77|single_sen
how do i get a virtual card?|getting_virtual_card|BANKING77|single_sen
where do i order a virtual card from?|getting_virtual_card|BANKING77|single_sen
why did i not get a virtual card yet?|getting_virtual_card|BANKING77|single_sen
how can i order virtual cards?|getting_virtual_card|BANKING77|single_sen
can you tell me where i can order a virtual card?|getting_virtual_card|BANKING77|single_sen
is it possible for me to get a virtual card?|getting_virtual_card|BANKING77|single_sen
is this where i order a virtual card?|getting_virtual_card|BANKING77|single_sen
what are the steps to getting a virtual card?|getting_virtual_card|BANKING77|single_sen
help me obtain a virtual card|getting_virtual_card|BANKING77|single_sen
where is the virtual card located?|getting_virtual_card|BANKING77|single_sen
where can i order a virtual card?|getting_virtual_card|BANKING77|single_sen
where do i obtain my virtual card?|getting_virtual_card|BANKING77|single_sen
i want a virtual card!|getting_virtual_card|BANKING77|single_sen
i want one of those virtual cards!|getting_virtual_card|BANKING77|single_sen
are virtual cards available to get?|getting_virtual_card|BANKING77|single_sen
can you help me sign up for a virtual card?|getting_virtual_card|BANKING77|single_sen
can i get a copy of the card by email?|getting_virtual_card|BANKING77|single_sen
where do i find the virtual card?|getting_virtual_card|BANKING77|single_sen
why do i not have a virtual card|getting_virtual_card|BANKING77|single_sen
how do i order a virtual card?|getting_virtual_card|BANKING77|single_sen
i thought i was going to get a virtual card but i haven't received it yet, how can we resolve this?|getting_virtual_card|BANKING77|single_sen
please help me get a virtual card.|getting_virtual_card|BANKING77|single_sen
can i order a virtual card?|getting_virtual_card|BANKING77|single_sen
where can i go to get a virtual card?|getting_virtual_card|BANKING77|single_sen
where are the virtual cards located?|getting_virtual_card|BANKING77|single_sen
i would like a virtual card- where can i purchase one?|getting_virtual_card|BANKING77|single_sen
when should i receive my virtual card?|getting_virtual_card|BANKING77|single_sen
i need to reorder my virtual card!|getting_virtual_card|BANKING77|single_sen
where can i get a virtual card?|getting_virtual_card|BANKING77|single_sen
is there a way to obtain a virtual card?|getting_virtual_card|BANKING77|single_sen
can i have one of the virtual cards?|getting_virtual_card|BANKING77|single_sen
will my card be accepted all over the world?|card_acceptance|BANKING77|single_sen
who accepts this card?|card_acceptance|BANKING77|single_sen
can i use my card for payment all over the world?|card_acceptance|BANKING77|single_sen
it will be fine to use at any establishment that accepts mastercard.|card_acceptance|BANKING77|single_sen
where can the card be used?|card_acceptance|BANKING77|single_sen
can my card be used everywhere?|card_acceptance|BANKING77|single_sen
are there any limits on where i can use my card?|card_acceptance|BANKING77|single_sen
what stores can i sue my card?|card_acceptance|BANKING77|single_sen
can i use my card anywhere i want?|card_acceptance|BANKING77|single_sen
is there anywhere my card will not be accepted?|card_acceptance|BANKING77|single_sen
what are the rules to where i can use my card?|card_acceptance|BANKING77|single_sen
do you know where my card will be accepted?|card_acceptance|BANKING77|single_sen
what places can i use my card?|card_acceptance|BANKING77|single_sen
is my card accepted everywhere?|card_acceptance|BANKING77|single_sen
what places will accept my card for payment?|card_acceptance|BANKING77|single_sen
does this card work everywhere?|card_acceptance|BANKING77|single_sen
what businesses accept this card?|card_acceptance|BANKING77|single_sen
where can i use my card?|card_acceptance|BANKING77|single_sen
which outlets accept my card?|card_acceptance|BANKING77|single_sen
i am traveling to germany, will i be able to use my card there?|card_acceptance|BANKING77|single_sen
what stores will take my credit card as payment?|card_acceptance|BANKING77|single_sen
is there any place i cannot use my card?|card_acceptance|BANKING77|single_sen
will i be able to use my card anywhere?|card_acceptance|BANKING77|single_sen
is my card usable anywhere?|card_acceptance|BANKING77|single_sen
is it acceptable to use my card anywhere?|card_acceptance|BANKING77|single_sen
can i use my card everywhere?|card_acceptance|BANKING77|single_sen
where is my card accepted?|card_acceptance|BANKING77|single_sen
where can i pay with my debit or credit card?|card_acceptance|BANKING77|single_sen
where should my card work?|card_acceptance|BANKING77|single_sen
areas card is accpeted|card_acceptance|BANKING77|single_sen
places i can use the card|card_acceptance|BANKING77|single_sen
can i make online purchases with my card?|card_acceptance|BANKING77|single_sen
does every place of business accept this card?|card_acceptance|BANKING77|single_sen
what places will accept my card?|card_acceptance|BANKING77|single_sen
can i use my card anywere?|card_acceptance|BANKING77|single_sen
will any business take this card?|card_acceptance|BANKING77|single_sen
will filling stations accept my card?|card_acceptance|BANKING77|single_sen
where am i able to use the card?|card_acceptance|BANKING77|single_sen
what can i use my card to pay for?|card_acceptance|BANKING77|single_sen
who accepts my card?|card_acceptance|BANKING77|single_sen
my top-up was cancelled; will i receive a refund?|top_up_reverted|BANKING77|single_sen
how do i fix a reverted top up?|top_up_reverted|BANKING77|single_sen
is it possible to tell if my top up has reverted?|top_up_reverted|BANKING77|single_sen
my top-up showed as complete, but it's no longer there! what's going on here?|top_up_reverted|BANKING77|single_sen
hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please.|top_up_reverted|BANKING77|single_sen
it seems my top up is reverted?|top_up_reverted|BANKING77|single_sen
the app wouldn't accept my top up.|top_up_reverted|BANKING77|single_sen
i topped up my account and even though it was confirmed at first, the money isn't there anymore! why did this happen, and where did my money go?|top_up_reverted|BANKING77|single_sen
i believe my money did not go through with my top up, was there a problem on your end?|top_up_reverted|BANKING77|single_sen
my top-up was reverted, why did this happen?|top_up_reverted|BANKING77|single_sen
i put money into my account for the minimum balance but the application didn't accept.|top_up_reverted|BANKING77|single_sen
can you tell me if my top-up has been cancelled?|top_up_reverted|BANKING77|single_sen
i got topped up but the application reverted it.|top_up_reverted|BANKING77|single_sen
why would my top up be cancelled?|top_up_reverted|BANKING77|single_sen
there appears to have been a reversion in my top up|top_up_reverted|BANKING77|single_sen
the application reverted my top-up.|top_up_reverted|BANKING77|single_sen
i think my top-up was cancelled.|top_up_reverted|BANKING77|single_sen
i believed crypto top up with something you offered. this does not seem to be working. the money has been removed from my account though so what's going on?|top_up_reverted|BANKING77|single_sen
i topped up but the app reverted it|top_up_reverted|BANKING77|single_sen
i went to top up and it is no longer there.  was it sent back?|top_up_reverted|BANKING77|single_sen
what happened to my top-up?|top_up_reverted|BANKING77|single_sen
can you tell me why my top up was reverted?|top_up_reverted|BANKING77|single_sen
for what reason would a top up be reverted and returned to my account?|top_up_reverted|BANKING77|single_sen
when i topped up, the app reverted my funds.|top_up_reverted|BANKING77|single_sen
what happened to where my top-up was canceled?|top_up_reverted|BANKING77|single_sen
i tryed to make a top-up with cryptocurrency but the payment was referted.|top_up_reverted|BANKING77|single_sen
the app reverted my top off.|top_up_reverted|BANKING77|single_sen
the app reverted my action when i topped up.|top_up_reverted|BANKING77|single_sen
was my top up reversed?|top_up_reverted|BANKING77|single_sen
i see my top-up was canceled, but why?|top_up_reverted|BANKING77|single_sen
do you know if my top-up has been cancelled?|top_up_reverted|BANKING77|single_sen
has my top-up has been cancelled|top_up_reverted|BANKING77|single_sen
my top-up was revoked.|top_up_reverted|BANKING77|single_sen
causes of top-up cancellation|top_up_reverted|BANKING77|single_sen
the app reverted what i topped up.|top_up_reverted|BANKING77|single_sen
has my top up been reverted?|top_up_reverted|BANKING77|single_sen
im very upset as my top-up was canceled and i have no idea why.|top_up_reverted|BANKING77|single_sen
my top-up has been cancelled.|top_up_reverted|BANKING77|single_sen
on my last transaction it seem that my top-up was not successful.|top_up_reverted|BANKING77|single_sen
i'd like to know why my top-up was canceled please.|top_up_reverted|BANKING77|single_sen
i tried making an update to my balance using cheque just yesterday but it doesn't appear to have worked. should this not be a faster process? i need you to please check over my account because something has went wrong.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
how come i don't see my deposit in my account yet?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
is there a reason why my account isn't updating because i used a check to  balance my account?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i don't know why the deposit i made a week ago still hasn't showed up, i really need the money now.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i made a cash deposit almost a week ago but it's still not there!! please sort this out asap i need the money|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
where is my cash deposit?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
how can i get the cash deposit to show up on my account?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
when will i see the cash i deposited this morning as available?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
cash from this morning has not deposited|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
where is the cash from my cheque i recently deposited?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
cash deposit to my account but it has not appeared.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
when i deposit cheques and cash, my balance does not update.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i made a deposit this morning but it is still pending?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
cash deposit to my account has shown a red flag.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i have paid money into my account but it doesn't show.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
the balance on my account wasn't updated after i made a depost.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
are cheques accepted to my account? mine didn't seem to work.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i deposited a check but my balance is still the same.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
im still waiting for my account to update from a cash deposit?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i submitted a cheque couple days ago, nothing happened to my account yet.would you please check what could be the possible issue?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
where is my deposit?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
my bank statement doesn't show the cash deposit i made recently.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
my cash deposit from a week ago hasn't shown up. i need the money - how quickly can you sort this out?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
why didn't my balance update after my cash or checque deposit?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
why is the cash deposit not showing up in my account?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i made a deposit of cash and check that has not been added to my balance.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
why hasn't my balance increased after depositing a check?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
why does my account not accept cash deposits?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
what happened to the cash that i tried to deposit into my account? it's gone!|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i had a cheque deposited, but i still haven't seen the cash.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
a cheque deposit hasn't posted to my account, when will my balance update?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i submitted a cash deposit to my account but it hasn't posted yet.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i sent a cheque  a few days ago and nothing has happened to my account yet. can you please check on this for me?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
has the check i deposited cleared to i can get the cash?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
how long does it take to process cheque deposits?|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
how come my cash deposit is not showing up. this can't be right. there must be some mistake. where did my cash go. you better not have lost it as i need this money asap.|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i deposited cash this morning and i am still waiting|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
balance hasn't been updated following a cheque or cash deposit|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i tired to deposit some cash into my account but it's not there|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i sent you a cheque couple days ago, nothing happened to my account yet! this is unacceptable, where is my money??|balance_not_updated_after_cheque_or_cash_deposit|BANKING77|single_sen
i have a strange payment in my statement|card_payment_not_recognised|BANKING77|single_sen
there is a charge on my card that i did not make|card_payment_not_recognised|BANKING77|single_sen
i saw a payment i did not do|card_payment_not_recognised|BANKING77|single_sen
there is a payment that is not mine in the app.  please advise/|card_payment_not_recognised|BANKING77|single_sen
an unauthorized payment is in my app|card_payment_not_recognised|BANKING77|single_sen
i did not make this card payment.|card_payment_not_recognised|BANKING77|single_sen
what should i do if i see a payment i didn't make?|card_payment_not_recognised|BANKING77|single_sen
i found an unauthorized card payment|card_payment_not_recognised|BANKING77|single_sen
there is a transaction on my account that i didnt make|card_payment_not_recognised|BANKING77|single_sen
i don't recall making that payment?|card_payment_not_recognised|BANKING77|single_sen
there are some payments with my card that i don't know where they are coming from. just checked today and it's been since a couple days as well! what to i do? can i revert this retrospectively? my card needs to be frozen immediately as well!|card_payment_not_recognised|BANKING77|single_sen
has someone accessed my card there are payments i did not make that are showing up on the app.|card_payment_not_recognised|BANKING77|single_sen
there are some strange charges on my card that i didn't make from a few days ago.  is my card stolen and if so should i cancel it?  will i get refunded the charges?|card_payment_not_recognised|BANKING77|single_sen
why would there be a payment on my account i don't recognize?|card_payment_not_recognised|BANKING77|single_sen
i have a payment i didn't do|card_payment_not_recognised|BANKING77|single_sen
there is a payment that is not mine.|card_payment_not_recognised|BANKING77|single_sen
can you freeze my account?  i just saw there are transactions on my account that i don't recognize.  how can i fix this?|card_payment_not_recognised|BANKING77|single_sen
there is a card payment i do not recognise.|card_payment_not_recognised|BANKING77|single_sen
i don't recognise a card payment|card_payment_not_recognised|BANKING77|single_sen
payment i did not do|card_payment_not_recognised|BANKING77|single_sen
please put a freeze on my card,  i am worried there has been some payments on it and i don't know what for.|card_payment_not_recognised|BANKING77|single_sen
i think my statement has a fraudulent charge|card_payment_not_recognised|BANKING77|single_sen
i'm concerned about a payment that has recently been made on my card.  i do not recognize the name that the transaction went to, can you help me?|card_payment_not_recognised|BANKING77|single_sen
what should i do to get transactions off of my account if i didn't make them?  my card must have been compromised and i need to freeze it asap!|card_payment_not_recognised|BANKING77|single_sen
i have a payment listed in error.|card_payment_not_recognised|BANKING77|single_sen
what can i do about some payments on my card i didn't make.  please put a freeze on my card till we can figure this out.|card_payment_not_recognised|BANKING77|single_sen
i'm not familiar with a card payment.|card_payment_not_recognised|BANKING77|single_sen
i have an unauthorized transaction on my statement|card_payment_not_recognised|BANKING77|single_sen
there is a payment in the app that is not mine.|card_payment_not_recognised|BANKING77|single_sen
i don't know where this transaction came from?|card_payment_not_recognised|BANKING77|single_sen
i see a charge on my account that i don't recall making. i feel like my account may have been compromised.|card_payment_not_recognised|BANKING77|single_sen
i know i didn't make this payment showing up on my card, i don't remember this person at all.|card_payment_not_recognised|BANKING77|single_sen
somebody used my card to make a purchase|card_payment_not_recognised|BANKING77|single_sen
there's a recent charge on my card that i know i didn't make because i've never seen the name before. can we investigate this?|card_payment_not_recognised|BANKING77|single_sen
some of my card payments look different than where i purchased products from. why is that?|card_payment_not_recognised|BANKING77|single_sen
there is a strange payment on my statement. what should i do?|card_payment_not_recognised|BANKING77|single_sen
i think there has been a purchase made that wasn't by me.|card_payment_not_recognised|BANKING77|single_sen
there is a fraudulent charge on my statement.|card_payment_not_recognised|BANKING77|single_sen
what is the payment in my account that i did not do?|card_payment_not_recognised|BANKING77|single_sen
in my statement there is a payment that is i do not recognize|card_payment_not_recognised|BANKING77|single_sen
i no longer live at my address on file, how do i change it?|edit_personal_details|BANKING77|single_sen
how to change my address.|edit_personal_details|BANKING77|single_sen
how do i update my details?|edit_personal_details|BANKING77|single_sen
my address needs to be revised.|edit_personal_details|BANKING77|single_sen
got married, need to change account name|edit_personal_details|BANKING77|single_sen
my address has changed.|edit_personal_details|BANKING77|single_sen
got married and need to change name|edit_personal_details|BANKING77|single_sen
i want to change my personal details.|edit_personal_details|BANKING77|single_sen
i moved.  i need to update my details.|edit_personal_details|BANKING77|single_sen
i need to edit the personal details section of my account|edit_personal_details|BANKING77|single_sen
where can i change my personal information after i move?|edit_personal_details|BANKING77|single_sen
where can i go to modify my detail?|edit_personal_details|BANKING77|single_sen
how do i change my information?|edit_personal_details|BANKING77|single_sen
i need to change my account details|edit_personal_details|BANKING77|single_sen
i moved.  where do i update my details?|edit_personal_details|BANKING77|single_sen
i relocated and need to change my personal details.|edit_personal_details|BANKING77|single_sen
i need to update my personal details|edit_personal_details|BANKING77|single_sen
my address has changed. how do i report it?|edit_personal_details|BANKING77|single_sen
i need to update my info.|edit_personal_details|BANKING77|single_sen
how can i modify my details?|edit_personal_details|BANKING77|single_sen
what do i have to do to change my name?|edit_personal_details|BANKING77|single_sen
my address has updated and i need to change it.|edit_personal_details|BANKING77|single_sen
where can i go to update my personal profile?|edit_personal_details|BANKING77|single_sen
is it possible to edit my personal details on the app?|edit_personal_details|BANKING77|single_sen
how can i change my details|edit_personal_details|BANKING77|single_sen
i need help changing my last name on my account.|edit_personal_details|BANKING77|single_sen
how do i update my current residence details?|edit_personal_details|BANKING77|single_sen
how do i change name?|edit_personal_details|BANKING77|single_sen
i need to change my name since i got married|edit_personal_details|BANKING77|single_sen
i want to change my address.|edit_personal_details|BANKING77|single_sen
how to change name|edit_personal_details|BANKING77|single_sen
can i change my information?|edit_personal_details|BANKING77|single_sen
i need to update my current address|edit_personal_details|BANKING77|single_sen
i have moved.  where can i update my details?|edit_personal_details|BANKING77|single_sen
i want to change my name.|edit_personal_details|BANKING77|single_sen
should i just wait until the post office sends a change of address form?|edit_personal_details|BANKING77|single_sen
i need to change my name what do i do?|edit_personal_details|BANKING77|single_sen
how can i edit my personal details?|edit_personal_details|BANKING77|single_sen
how do i change my address?|edit_personal_details|BANKING77|single_sen
what do i need to do to change the address on my account?|edit_personal_details|BANKING77|single_sen
why do you require so many details about my identity?|why_verify_identity|BANKING77|single_sen
i'd rather not verify my identity.|why_verify_identity|BANKING77|single_sen
do i need to verify my identity every time i log into my account?|why_verify_identity|BANKING77|single_sen
why am i required to verify my identity?|why_verify_identity|BANKING77|single_sen
can i make transfers before identity verification?|why_verify_identity|BANKING77|single_sen
what is the need to verify my identity?|why_verify_identity|BANKING77|single_sen
do i have to do the identity check?|why_verify_identity|BANKING77|single_sen
can i use my account without verifying my identity?|why_verify_identity|BANKING77|single_sen
why is identity verification mandatory?|why_verify_identity|BANKING77|single_sen
do i have to do an identity check?|why_verify_identity|BANKING77|single_sen
i would like to not have to do the identity verification.|why_verify_identity|BANKING77|single_sen
can i still use my account, even though the identity verification has not passed yet?|why_verify_identity|BANKING77|single_sen
why do you require all my identity details?|why_verify_identity|BANKING77|single_sen
why do you need so much information to verify my identity?|why_verify_identity|BANKING77|single_sen
what is the purpose for the identity check|why_verify_identity|BANKING77|single_sen
i don't like that i have to fill out so much information about my identity.|why_verify_identity|BANKING77|single_sen
what is the point of an identity check?|why_verify_identity|BANKING77|single_sen
how come you need to know my identity?|why_verify_identity|BANKING77|single_sen
may i use my account now, even though the identity verification has not gone through yet?|why_verify_identity|BANKING77|single_sen
do i need to verify my identity to use my account?|why_verify_identity|BANKING77|single_sen
why am i required to do an identity check?|why_verify_identity|BANKING77|single_sen
why am i being asked to have an identity check|why_verify_identity|BANKING77|single_sen
can i make transactions before identity verification is complete?|why_verify_identity|BANKING77|single_sen
do i really need to verify my identity?|why_verify_identity|BANKING77|single_sen
why do i have to give you all of my identification details?|why_verify_identity|BANKING77|single_sen
why do you require so many identity details?|why_verify_identity|BANKING77|single_sen
since my id hasn't been verified, when can i use my account?|why_verify_identity|BANKING77|single_sen
i won't verify my identity.|why_verify_identity|BANKING77|single_sen
i want to skip verification of my identity.|why_verify_identity|BANKING77|single_sen
i do not wish to verify my identity.|why_verify_identity|BANKING77|single_sen
why do i have to verify my identity?|why_verify_identity|BANKING77|single_sen
what is the identity check?|why_verify_identity|BANKING77|single_sen
what other methods are there to verify my identity?|why_verify_identity|BANKING77|single_sen
do i need to verify my identity?|why_verify_identity|BANKING77|single_sen
do i need to verify my identity each time i wish to use my account?|why_verify_identity|BANKING77|single_sen
can i use my account if the identity verification is not complete?|why_verify_identity|BANKING77|single_sen
why is it asking me to verify my identity|why_verify_identity|BANKING77|single_sen
do i have to verify my identity?|why_verify_identity|BANKING77|single_sen
why do you need to know so much about me|why_verify_identity|BANKING77|single_sen
why did i need to verfiy my identity?|why_verify_identity|BANKING77|single_sen
i cannot verify my identity|unable_to_verify_identity|BANKING77|single_sen
i do not have what is required to prove my identity|unable_to_verify_identity|BANKING77|single_sen
why doesn't the app believe i am who i say i am?|unable_to_verify_identity|BANKING77|single_sen
i am having trouble verifying my identity.|unable_to_verify_identity|BANKING77|single_sen
what do i do if my verification failed|unable_to_verify_identity|BANKING77|single_sen
it is impossible to verify my identity|unable_to_verify_identity|BANKING77|single_sen
the app doesn't know it's me.|unable_to_verify_identity|BANKING77|single_sen
i'm having trouble verifying my id.|unable_to_verify_identity|BANKING77|single_sen
app does not recognize me|unable_to_verify_identity|BANKING77|single_sen
help my verify my id.|unable_to_verify_identity|BANKING77|single_sen
the app failed to verify my identity.|unable_to_verify_identity|BANKING77|single_sen
i can't verify my id.|unable_to_verify_identity|BANKING77|single_sen
i can't prove my identity.|unable_to_verify_identity|BANKING77|single_sen
i am not being recognized by the app.|unable_to_verify_identity|BANKING77|single_sen
why isn't my id being verified?|unable_to_verify_identity|BANKING77|single_sen
the app will not let me into my account.|unable_to_verify_identity|BANKING77|single_sen
i am having trouble proving my identity.|unable_to_verify_identity|BANKING77|single_sen
i cannot prove my own identity.|unable_to_verify_identity|BANKING77|single_sen
my id won't be verified!|unable_to_verify_identity|BANKING77|single_sen
i can not get the app to know it is me.|unable_to_verify_identity|BANKING77|single_sen
i can't verify my identity.|unable_to_verify_identity|BANKING77|single_sen
the app doesn't recognize me.|unable_to_verify_identity|BANKING77|single_sen
i am having difficulties to verify my identity.|unable_to_verify_identity|BANKING77|single_sen
the app doesn't believe that i am me|unable_to_verify_identity|BANKING77|single_sen
what's with not verifying my id?|unable_to_verify_identity|BANKING77|single_sen
what do i need to verify my id?|unable_to_verify_identity|BANKING77|single_sen
i tried verifying my id, but it won't let me.|unable_to_verify_identity|BANKING77|single_sen
how do i show this stupid system that this is really my identity?|unable_to_verify_identity|BANKING77|single_sen
i am experiencing difficulty providing my identity.|unable_to_verify_identity|BANKING77|single_sen
i a having trouble proving my identity|unable_to_verify_identity|BANKING77|single_sen
how long will it take for my id to verify?|unable_to_verify_identity|BANKING77|single_sen
why am i not able to verify my id?|unable_to_verify_identity|BANKING77|single_sen
it doesn't let me verify my identity.|unable_to_verify_identity|BANKING77|single_sen
app doesnt think its me|unable_to_verify_identity|BANKING77|single_sen
why am i having trouble verifying my id?|unable_to_verify_identity|BANKING77|single_sen
i am having issues with identity verification|unable_to_verify_identity|BANKING77|single_sen
the app won't let me log in as myself.|unable_to_verify_identity|BANKING77|single_sen
why can't i verify my identity?|unable_to_verify_identity|BANKING77|single_sen
why can't i verify my id?|unable_to_verify_identity|BANKING77|single_sen
for some reason i am having a problem with verifying my identity.|unable_to_verify_identity|BANKING77|single_sen
what do i do with my card pin?|get_physical_card|BANKING77|single_sen
is the pin delivered separately?|get_physical_card|BANKING77|single_sen
i do not have my pin|get_physical_card|BANKING77|single_sen
are pin separately?|get_physical_card|BANKING77|single_sen
i cannot seem to find my pin. where is it?|get_physical_card|BANKING77|single_sen
how do i set-up my pin for the new card?|get_physical_card|BANKING77|single_sen
how do i find my card pin?|get_physical_card|BANKING77|single_sen
is my card pin saved in the app|get_physical_card|BANKING77|single_sen
i don't know where to look to find my pin.|get_physical_card|BANKING77|single_sen
where in the app can i find out about my new pin|get_physical_card|BANKING77|single_sen
where in the app can i find my pin?|get_physical_card|BANKING77|single_sen
i just got my new card but am not sure how to check its pin.|get_physical_card|BANKING77|single_sen
do i need a pin|get_physical_card|BANKING77|single_sen
if i need a pin for my card, where is it located?|get_physical_card|BANKING77|single_sen
what is my card pin|get_physical_card|BANKING77|single_sen
and what about the card's pin?|get_physical_card|BANKING77|single_sen
about this card pin?|get_physical_card|BANKING77|single_sen
i received my card but not my pin.|get_physical_card|BANKING77|single_sen
why can't i see my pin?|get_physical_card|BANKING77|single_sen
what is the process for setting up a pin|get_physical_card|BANKING77|single_sen
does my pin come with my card?|get_physical_card|BANKING77|single_sen
where can i find the card pin?|get_physical_card|BANKING77|single_sen
why isn't my pin available yet?|get_physical_card|BANKING77|single_sen
is my pin located on my account somewhere?|get_physical_card|BANKING77|single_sen
please help in finding my card pin, thank you!|get_physical_card|BANKING77|single_sen
where is my pin number located?|get_physical_card|BANKING77|single_sen
i still don't have my pin.|get_physical_card|BANKING77|single_sen
so what about the card pin?|get_physical_card|BANKING77|single_sen
i cannot locate the card pin.|get_physical_card|BANKING77|single_sen
i need my pin|get_physical_card|BANKING77|single_sen
