utterance|intent|domain|dialogue_id
tell me how many days i've taken off at this point|pto_used|work|single_sen
so far how many days have i taken off|pto_used|work|single_sen
i need to know how many days so far i've taken off|pto_used|work|single_sen
how many days have i taken off this year|pto_used|work|single_sen
can you tell me how much pto i've gone through|pto_used|work|single_sen
how many personal days have i taken|pto_used|work|single_sen
how many vacation days have i consumed|pto_used|work|single_sen
how much pto have i depleted|pto_used|work|single_sen
how much vacation have i already used this year|pto_used|work|single_sen
what's the total of days i've taken for me time so far|pto_used|work|single_sen
how many of my sick days have i gone through|pto_used|work|single_sen
what amount of pto have i taken|pto_used|work|single_sen
what is the extent of the pto i've taken|pto_used|work|single_sen
what's the amount of time off i've had|pto_used|work|single_sen
what's the amount of time i've taken off work this year|pto_used|work|single_sen
what's the total vacation days i've gone through|pto_used|work|single_sen
how many personal days have i taken this month|pto_used|work|single_sen
what's the total pto i've used|pto_used|work|single_sen
count the number of vacation days i've taken and tell me|pto_used|work|single_sen
how many of my vacation days have i depleted|pto_used|work|single_sen
what's the amount of vacation days i've taken|pto_used|work|single_sen
how much of my pto have i depleted|pto_used|work|single_sen
up to this point, how much of my pto have i used|pto_used|work|single_sen
please find out how many of my vacation days i have spent|pto_used|work|single_sen
check to see how many days off i have used in total so far|pto_used|work|single_sen
look up my total number of days off so far|pto_used|work|single_sen
i need to know how many vacation days i have used up please|pto_used|work|single_sen
find out how much of my pto is already used|pto_used|work|single_sen
tell me the amount of pto i have used at this point|pto_used|work|single_sen
check to see how many days off i have used|pto_used|work|single_sen
look up how many of my days off i have used so far|pto_used|work|single_sen
look up the amount of vacation days i have used please|pto_used|work|single_sen
can you count for me the total number of days off i have used|pto_used|work|single_sen
look up the amount of pto i have already used|pto_used|work|single_sen
do you know the total number of vacation days i have used|pto_used|work|single_sen
i need to know how many of my days off i have used at this point|pto_used|work|single_sen
please find out how many days off i have used by this point|pto_used|work|single_sen
what is the total number of days i have taken off so far|pto_used|work|single_sen
i need to know how much of my pto has been used at this point|pto_used|work|single_sen
how many vacation days have i spent in total|pto_used|work|single_sen
find out for me how many days off i have taken in total at this point|pto_used|work|single_sen
i need to know the number of days off i have taken at this point|pto_used|work|single_sen
how many days did i skip work|pto_used|work|single_sen
how much vacation have i taken|pto_used|work|single_sen
how many days was i sick or on vacation|pto_used|work|single_sen
which days did i take vacation|pto_used|work|single_sen
which days did i take off work|pto_used|work|single_sen
how many vacation days have i used|pto_used|work|single_sen
how many days have i taken off so far|pto_used|work|single_sen
how much time have i taken off this year|pto_used|work|single_sen
how many times have i used my annual leave|pto_used|work|single_sen
how much paid time off have i taken|pto_used|work|single_sen
how many of my paid days off have i used|pto_used|work|single_sen
how much pto do i have used up|pto_used|work|single_sen
how much of my time off have i used|pto_used|work|single_sen
how many days of pto have i used|pto_used|work|single_sen
can you tell me how many vacation days i've taken|pto_used|work|single_sen
what's my vacation day usage so far|pto_used|work|single_sen
what kind of pto do i have left|pto_used|work|single_sen
how many times did i take a day off|pto_used|work|single_sen
tell me how many vacation days i've used|pto_used|work|single_sen
how much pto has been used on my behalf|pto_used|work|single_sen
how many days off have i taken|pto_used|work|single_sen
what kind of pto have i used|pto_used|work|single_sen
what kind of vacation days have i used so far|pto_used|work|single_sen
tell me how much pto i've used|pto_used|work|single_sen
how much paid time off have i used|pto_used|work|single_sen
how many days off did i use so far|pto_used|work|single_sen
tell me the number of days off i took this year|pto_used|work|single_sen
how many days off have i had this year|pto_used|work|single_sen
so far, how many days off have i taken|pto_used|work|single_sen
tell me my usage of vacation days|pto_used|work|single_sen
whats my count of vacation days used thus far|pto_used|work|single_sen
how many vacation days have i taken|pto_used|work|single_sen
what is the status of my pto|pto_used|work|single_sen
how much paid time off do i have left|pto_used|work|single_sen
how many days of pto are available|pto_used|work|single_sen
how many vacation days have i used up|pto_used|work|single_sen
how many vacation days did i use|pto_used|work|single_sen
what is the total number of vacation days i've used|pto_used|work|single_sen
have i used any vacation days this year|pto_used|work|single_sen
how many vacation days have i used so far|pto_used|work|single_sen
my car needs to be brought for maintenance|schedule_maintenance|auto_and_commute|single_sen
could you schedule car maintenance for me|schedule_maintenance|auto_and_commute|single_sen
i need someone to look at my car because my check engine light is on|schedule_maintenance|auto_and_commute|single_sen
locate someone to look at my car because my check engine light is on|schedule_maintenance|auto_and_commute|single_sen
i require a car maintenance|schedule_maintenance|auto_and_commute|single_sen
who is available to check why my check engine light is on|schedule_maintenance|auto_and_commute|single_sen
could you find someone to check out my car because the check engine light is on|schedule_maintenance|auto_and_commute|single_sen
i need to schedule car maintenance|schedule_maintenance|auto_and_commute|single_sen
please schedule car maintenance for me|schedule_maintenance|auto_and_commute|single_sen
who can i contact about why check engine light is on|schedule_maintenance|auto_and_commute|single_sen
i want to schedule a tire check up somewhere|schedule_maintenance|auto_and_commute|single_sen
i need to get my tires checked out somewhere|schedule_maintenance|auto_and_commute|single_sen
i need to find somewhere to check my tires out|schedule_maintenance|auto_and_commute|single_sen
i need to get my tired checked at one of the location|schedule_maintenance|auto_and_commute|single_sen
can i schedule a check up for my tires somewhere|schedule_maintenance|auto_and_commute|single_sen
where in sacramento ca i schedule maintenance on my car|schedule_maintenance|auto_and_commute|single_sen
i want to to schedule maintenance on my vehicle|schedule_maintenance|auto_and_commute|single_sen
look for auto companies that do scheduled maintenance on my vehicle|schedule_maintenance|auto_and_commute|single_sen
i need some work done on my car so need to schedule auto mechanic for maintenance|schedule_maintenance|auto_and_commute|single_sen
find local deals who schedule maintenance on cars|schedule_maintenance|auto_and_commute|single_sen
where can i find a place where i can schedule to check my tires out|schedule_maintenance|auto_and_commute|single_sen
is there a special place where i can schedule to check my tires out|schedule_maintenance|auto_and_commute|single_sen
where can i schedule to get my tires checked out|schedule_maintenance|auto_and_commute|single_sen
where is an appropriate place where i can schedule to check out my tires|schedule_maintenance|auto_and_commute|single_sen
is there a location i can schedule to check out my tires|schedule_maintenance|auto_and_commute|single_sen
can you make an appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
please make an appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
i need you to find a mechanic for my check engine light|schedule_maintenance|auto_and_commute|single_sen
please schedule an appointment for my oil to get changed|schedule_maintenance|auto_and_commute|single_sen
my car needs maintenance scheduled|schedule_maintenance|auto_and_commute|single_sen
how i do schedule car maintenance|schedule_maintenance|auto_and_commute|single_sen
my check engine light is on and someone needs to look at it|schedule_maintenance|auto_and_commute|single_sen
i need to get my oil change so make an appointment|schedule_maintenance|auto_and_commute|single_sen
the check engine light is on and i need a mechanic|schedule_maintenance|auto_and_commute|single_sen
my car needs maintenance prepared|schedule_maintenance|auto_and_commute|single_sen
my car needs an appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
i need someone to look at my check engine light|schedule_maintenance|auto_and_commute|single_sen
help me find someone to look at my check engine light|schedule_maintenance|auto_and_commute|single_sen
put a tire inspection on my schedule please|schedule_maintenance|auto_and_commute|single_sen
i need to find someone to look at my check engine light|schedule_maintenance|auto_and_commute|single_sen
is it possible to get schedule getting my tires inspected|schedule_maintenance|auto_and_commute|single_sen
i'd like to schedule a tire inspection|schedule_maintenance|auto_and_commute|single_sen
who in the area can inspect my engine light|schedule_maintenance|auto_and_commute|single_sen
set an appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
book an oil change please|schedule_maintenance|auto_and_commute|single_sen
can you please obtain an oil change appointment for me|schedule_maintenance|auto_and_commute|single_sen
where can i get my tires checked and how can i schedule it|schedule_maintenance|auto_and_commute|single_sen
is there someone in the area who can check my engine light since it is on|schedule_maintenance|auto_and_commute|single_sen
i need the soonest appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
i am in need of an oil change, set an appointment|schedule_maintenance|auto_and_commute|single_sen
please find someone who specializes in cars, my check engine light has turned on|schedule_maintenance|auto_and_commute|single_sen
my check engine light has switched on, schedule someone to inspect it|schedule_maintenance|auto_and_commute|single_sen
i need to schedule a car repair|schedule_maintenance|auto_and_commute|single_sen
can i schedule a car repair|schedule_maintenance|auto_and_commute|single_sen
how do i schedule car maintenance|schedule_maintenance|auto_and_commute|single_sen
i want to schedule car maintenance|schedule_maintenance|auto_and_commute|single_sen
i wanna have an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
i wanna schedule some car maintenance|schedule_maintenance|auto_and_commute|single_sen
can someone look at my car cause the check engine light is on|schedule_maintenance|auto_and_commute|single_sen
i need to schedule some car maintenance|schedule_maintenance|auto_and_commute|single_sen
i got to schedule somewhere get my tires checked out|schedule_maintenance|auto_and_commute|single_sen
i must schedule somewhere get my tires checked out|schedule_maintenance|auto_and_commute|single_sen
i'd like to get an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
i want to schedule somewhere get my tires checked out|schedule_maintenance|auto_and_commute|single_sen
i gotta schedule some car maintenance|schedule_maintenance|auto_and_commute|single_sen
y check engine light currently came on and i need assistance with it|schedule_maintenance|auto_and_commute|single_sen
i need help cause my check engine light came on|schedule_maintenance|auto_and_commute|single_sen
i have to schedule somewhere get my tires checked out|schedule_maintenance|auto_and_commute|single_sen
i need to have an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
i need an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
i got to schedule some car maintenance|schedule_maintenance|auto_and_commute|single_sen
my engine light came on, so i need to get help|schedule_maintenance|auto_and_commute|single_sen
i want to get an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
my check engine light is on and i need to take a look at it|schedule_maintenance|auto_and_commute|single_sen
i have to schedule some car maintenance|schedule_maintenance|auto_and_commute|single_sen
i need to schedule somewhere get my tires checked out|schedule_maintenance|auto_and_commute|single_sen
i would like an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
can i please get an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
i need an oil change, make an appointment|schedule_maintenance|auto_and_commute|single_sen
find a mechanic to look at my check engine light|schedule_maintenance|auto_and_commute|single_sen
book an appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
i should get my tires checked, schedule that|schedule_maintenance|auto_and_commute|single_sen
how do i schedule getting my tires checked|schedule_maintenance|auto_and_commute|single_sen
i need someone to look at my car and tell me why the light is on|schedule_maintenance|auto_and_commute|single_sen
schedule an oil change for me|schedule_maintenance|auto_and_commute|single_sen
which mechanic can check my check engine light|schedule_maintenance|auto_and_commute|single_sen
make a reminder to schedule a tire check|schedule_maintenance|auto_and_commute|single_sen
who can look at my car, the engine light is on|schedule_maintenance|auto_and_commute|single_sen
set a time to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
make an appointment to check my tires|schedule_maintenance|auto_and_commute|single_sen
i don't know why my check engine light is on, i need a mechanic|schedule_maintenance|auto_and_commute|single_sen
make an appointment for an oil change|schedule_maintenance|auto_and_commute|single_sen
make arrangements for me to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
can you schedule me a mechanic|schedule_maintenance|auto_and_commute|single_sen
schedule an appointment to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
i need to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
schedule a time to get my oil changed|schedule_maintenance|auto_and_commute|single_sen
find me a mechanic|schedule_maintenance|auto_and_commute|single_sen
schedule a mechanic|schedule_maintenance|auto_and_commute|single_sen
schedule car repairs|schedule_maintenance|auto_and_commute|single_sen
im going to be in canada from august 10th until august 12th|travel_notification|travel|single_sen
im going to be in slovakia from january 16th until january 19th|travel_notification|travel|single_sen
im going to be in paraguay from january 7th until january 10th|travel_notification|travel|single_sen
i'm going to be in thailand from october 15th until october 23rd|travel_notification|travel|single_sen
im going to be in jamaica from october 4th until october 8th|travel_notification|travel|single_sen
my bank needs to know i am going to be out of the country|travel_notification|travel|single_sen
i am going out of country and my bank needs to be notified|travel_notification|travel|single_sen
i need to inform the bank i am going out of country|travel_notification|travel|single_sen
i am going out of country and need to inform my bank|travel_notification|travel|single_sen
tell the bank i'm traveling between denver and la|travel_notification|travel|single_sen
tell my bank i am traveling out of country|travel_notification|travel|single_sen
i'm driving from la to denver and need my bank notified|travel_notification|travel|single_sen
notify my bank i am travailing from denver to la|travel_notification|travel|single_sen
i'm traveling between denver and la so tell my bank|travel_notification|travel|single_sen
i need to let my bank know i am traveling to la|travel_notification|travel|single_sen
i need to let my bank know i am traveling to detroit|travel_notification|travel|single_sen
i need to let my bank know i am traveling to new york|travel_notification|travel|single_sen
i need to let my bank know i am traveling to chicago|travel_notification|travel|single_sen
i need to let my bank know i am traveling to paris|travel_notification|travel|single_sen
i will be traveling to rome from february 1 to march 1, please make this aware to my bank|travel_notification|travel|single_sen
inform my bank that i will be in rome from february 1 to march 1|travel_notification|travel|single_sen
please let my bank know that i will be in rome from february 1 to march 1|travel_notification|travel|single_sen
mark down that i will be in rome from february 1 to march 1 and notify my bank|travel_notification|travel|single_sen
notify my bank that i will be in rome from february 1 to march 1|travel_notification|travel|single_sen
i need to let my bank know that i'll be travelling internationally|travel_notification|travel|single_sen
can you tell my bank that i'll be travelling internationally soon|travel_notification|travel|single_sen
i'll soon be travelling internationally; could you let my bank know|travel_notification|travel|single_sen
i'll be out of the country soon, and want to notify my bank|travel_notification|travel|single_sen
i'm going out of the country and need to notify my bank|travel_notification|travel|single_sen
tell my bank that i'm going to france|travel_notification|travel|single_sen
tell my bank that i'll be in canada this weekend|travel_notification|travel|single_sen
let my bank know that i'm traveling to prague|travel_notification|travel|single_sen
let my bank know that i'll be in moscow, russia|travel_notification|travel|single_sen
inform my bank that i'll be going to europe|travel_notification|travel|single_sen
i'm traveling to paris soon and want to inform my bank|travel_notification|travel|single_sen
i'm traveling to fresnosoon and want to inform my bank|travel_notification|travel|single_sen
i'm traveling to london soon and want to inform my bank|travel_notification|travel|single_sen
i'm traveling to ca soon and want to inform my bank|travel_notification|travel|single_sen
i'm traveling tony soon and want to inform my bank|travel_notification|travel|single_sen
i've let me bank know that i'm visiting south america from may to october|travel_notification|travel|single_sen
i've notified my bank that i'm in mexico from august 1 to august 5|travel_notification|travel|single_sen
i let my bank know that i'm traveling to greece from march to april|travel_notification|travel|single_sen
i've told my financial institution that i'm in africa from august 6 to december 5|travel_notification|travel|single_sen
call the bank and tell them i will be in france on the 16th until the 26th|travel_notification|travel|single_sen
notify my bank i'll be in rome from the 1st to the 17th|travel_notification|travel|single_sen
tell my bank i'll be in jamaica from the 4th to the 11th|travel_notification|travel|single_sen
please tell my bank i will be in israel from the 6th to the 23rd|travel_notification|travel|single_sen
alert the bank that i am traveling to tokyo on the 7th until the 21st|travel_notification|travel|single_sen
i'm traveling to denmark soon and want to inform my bank|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to switzerland|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to china|travel_notification|travel|single_sen
i'm traveling to belgium soon and want to inform my bank|travel_notification|travel|single_sen
i'm traveling to sweden soon and want to inform my bank|travel_notification|travel|single_sen
i'm traveling to morocco soon and want to inform my bank|travel_notification|travel|single_sen
alert my bank and let them know i'm travelling to japan|travel_notification|travel|single_sen
tell my bank that i will be taveling to south korea|travel_notification|travel|single_sen
alert my bank and tell them that i'm travelling to paris|travel_notification|travel|single_sen
i'm traveling to england soon and want to inform my bank|travel_notification|travel|single_sen
how can i tell my bank i'm going to vietnam|travel_notification|travel|single_sen
how do i let my bank know i'm going to vietnam|travel_notification|travel|single_sen
i'm going to paris soon and want to let my bank know, how do i do that|travel_notification|travel|single_sen
how can i let my bank know i'm going to denmark|travel_notification|travel|single_sen
how do i inform my bank i'm going to paris|travel_notification|travel|single_sen
from january to august, i will be in uruguay, please let me bank know|travel_notification|travel|single_sen
tell my bank that i'll be in uruguay during january to august|travel_notification|travel|single_sen
i will be in uruguay from january to august, please let me bank know|travel_notification|travel|single_sen
can you let my bank know i'll be in uruguay from january to august|travel_notification|travel|single_sen
please let my bank know that i will be in uruguay from january to august|travel_notification|travel|single_sen
tell my bank i am taking a trip to brazil from june 1st to july 1st|travel_notification|travel|single_sen
inform my bank i will travel to brazil from june 1st to july 1st|travel_notification|travel|single_sen
let me bank know i will be in brazil from june 1st to july 1st|travel_notification|travel|single_sen
tell my bank i will be traveling in brazil from june 1st to july 1st|travel_notification|travel|single_sen
tell my bank i will be in brazil from june 1st to july 1st|travel_notification|travel|single_sen
i'm travelling to seattle soon and want to inform my bank|travel_notification|travel|single_sen
i'm travelling to thailand soon and want to inform my bank|travel_notification|travel|single_sen
i'm travelling to spain soon and want to inform my bank|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to brussels|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to oslo|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to stockholm|travel_notification|travel|single_sen
i'm travelling to boston soon and want to inform my bank|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to london|travel_notification|travel|single_sen
i'm travelling to ireland soon and want to inform my bank|travel_notification|travel|single_sen
alert my bank and let them know that i'm travelling to madrid|travel_notification|travel|single_sen
the bank should know i am going to asia soon|travel_notification|travel|single_sen
since i am traveling to asia, i need to inform the bank|travel_notification|travel|single_sen
i need to tell bank that i am taking a trip to asia|travel_notification|travel|single_sen
i am going to asia in a bit, i should tell the bank|travel_notification|travel|single_sen
i need to let my bank know i am visiting asia soon|travel_notification|travel|single_sen
let my bank know i will be travelling to the cayman islands|travel_notification|travel|single_sen
i am going to south america, let my bank know|travel_notification|travel|single_sen
inform my bank i will be travelling to central africa|travel_notification|travel|single_sen
let my bank know i will be on travel to fes|travel_notification|travel|single_sen
tell my bank i will be travelling to the caribbean|travel_notification|travel|single_sen
please tell my bank that i will be traveling abroad|travel_notification|travel|single_sen
the bank needs to know that i am traveling soon|travel_notification|travel|single_sen
make sur eyou tell the bank that i will be traveling internationally soon|travel_notification|travel|single_sen
please tell the bank i will be traveling internationally|travel_notification|travel|single_sen
tell the bank i will be traveling internationally soon|travel_notification|travel|single_sen
let my bank know that i'm going to norway between march 3 and march 5|travel_notification|travel|single_sen
tell my bank i'm going to france|travel_notification|travel|single_sen
please link with my phone|sync_device|meta|single_sen
please connect the device to my phone|sync_device|meta|single_sen
please link up to my phone|sync_device|meta|single_sen
could you link with my phone|sync_device|meta|single_sen
please turn off your wifi from my phone|sync_device|meta|single_sen
please remove your connection to my phone|sync_device|meta|single_sen
please unlink my phone|sync_device|meta|single_sen
please get off my phone connection|sync_device|meta|single_sen
please desync my current mobile|sync_device|meta|single_sen
i no longer want this phone to sync|sync_device|meta|single_sen
please link up to my cell|sync_device|meta|single_sen
create a link with my phone|sync_device|meta|single_sen
stop syncing with this phone|sync_device|meta|single_sen
i don't want this phone synced any more|sync_device|meta|single_sen
desync from my iphone|sync_device|meta|single_sen
please immediately disconnect this mobile|sync_device|meta|single_sen
establish a connection to my phone|sync_device|meta|single_sen
my phone needs to be unsynced now|sync_device|meta|single_sen
could you unsync my phone please|sync_device|meta|single_sen
you can unsync from my phone now|sync_device|meta|single_sen
disconnect from my phone please|sync_device|meta|single_sen
please unsync phone from phone from home system|sync_device|meta|single_sen
i must disconnect from my phone|sync_device|meta|single_sen
go and disconnect from my phone|sync_device|meta|single_sen
you must connect to my phone|sync_device|meta|single_sen
please connect to my phone|sync_device|meta|single_sen
you have to connect to my phone|sync_device|meta|single_sen
go ahead and disconnect from my phone|sync_device|meta|single_sen
i wanna disconnect from my phone|sync_device|meta|single_sen
i need to disconnect from my phone|sync_device|meta|single_sen
you need to connect to my phone|sync_device|meta|single_sen
go ahead and connect to my phone|sync_device|meta|single_sen
get connected to my phone|sync_device|meta|single_sen
i want for you to connect to my phone|sync_device|meta|single_sen
disconnect from my phone for me|sync_device|meta|single_sen
would you disconnect from my phone|sync_device|meta|single_sen
help me to disconnect from my phone|sync_device|meta|single_sen
would you connect to my phone|sync_device|meta|single_sen
i need for you to connect to my phone|sync_device|meta|single_sen
i need you to disconnect from my phone|sync_device|meta|single_sen
i want for you to disconnect from my phone|sync_device|meta|single_sen
connect to my phone for me|sync_device|meta|single_sen
mind connecting to my phone|sync_device|meta|single_sen
connect with my phone please|sync_device|meta|single_sen
can you link to my phone|sync_device|meta|single_sen
will you connect to my phone|sync_device|meta|single_sen
please disconnect from my phone|sync_device|meta|single_sen
please connect with my phone|sync_device|meta|single_sen
please unsync from my phone|sync_device|meta|single_sen
pair with my smart phone|sync_device|meta|single_sen
i want you to disconnect from my phone|sync_device|meta|single_sen
unsync from my phone|sync_device|meta|single_sen
please connect with my smart phone|sync_device|meta|single_sen
disconnect from my phone now, please|sync_device|meta|single_sen
could you connect to my phone|sync_device|meta|single_sen
can you connect to my phone, please|sync_device|meta|single_sen
disconnect from my phone, please|sync_device|meta|single_sen
could you connect to my phone, please|sync_device|meta|single_sen
can you connect with my phone, please|sync_device|meta|single_sen
could you connect with my phone, please|sync_device|meta|single_sen
pair my phone please|sync_device|meta|single_sen
pair with my phone please|sync_device|meta|single_sen
with my phone please pair|sync_device|meta|single_sen
pair with my phone|sync_device|meta|single_sen
would you unsync the phone now please|sync_device|meta|single_sen
unsync my phone now please|sync_device|meta|single_sen
how can i unsync my phone|sync_device|meta|single_sen
go ahead an unsync my phone now|sync_device|meta|single_sen
unsync my phone|sync_device|meta|single_sen
please remove the phone's sync|sync_device|meta|single_sen
remove the sync from my phone|sync_device|meta|single_sen
please unsync my phone|sync_device|meta|single_sen
desync from my phone|sync_device|meta|single_sen
can we pair this with my new phone|sync_device|meta|single_sen
i would like to pair this with my new phone|sync_device|meta|single_sen
i am going to go ahead and pair this with my new phone|sync_device|meta|single_sen
lets pair this with my new phone|sync_device|meta|single_sen
i need to pair this with my phone|sync_device|meta|single_sen
use my phone and connect please|sync_device|meta|single_sen
would you please pair with my phone|sync_device|meta|single_sen
initiate connection with my phone, please|sync_device|meta|single_sen
please begin pairing with my phone|sync_device|meta|single_sen
will you please end the connection to my phone|sync_device|meta|single_sen
you can disconnect from my phone now|sync_device|meta|single_sen
stop the connection with my phone|sync_device|meta|single_sen
let's terminate connection to my phone please|sync_device|meta|single_sen
i want you to connect using my phone|sync_device|meta|single_sen
i want to disconnect the current connection to my phone|sync_device|meta|single_sen
disconnect from my phone now|sync_device|meta|single_sen
disconnect from my phone|sync_device|meta|single_sen
i'd like you to disconnect from my phone|sync_device|meta|single_sen
do you think you could disconnect from my phone|sync_device|meta|single_sen
can you disconnect from my phone|sync_device|meta|single_sen
please get off my phone|sync_device|meta|single_sen
are you able to get into my phone at the moment|sync_device|meta|single_sen
can you get access to my phone right now|sync_device|meta|single_sen
do you have access to my phone|sync_device|meta|single_sen
are you able to link to my phone|sync_device|meta|single_sen
is my phone connectable right now|sync_device|meta|single_sen
quickly disconnect the phone|sync_device|meta|single_sen
you have been a big help, thank you so much|thank_you|small_talk|single_sen
i appreciate your help, thank you|thank_you|small_talk|single_sen
i really appreciate your help, thank you|thank_you|small_talk|single_sen
i am very grateful|thank_you|small_talk|single_sen
i appreciate the assistance|thank_you|small_talk|single_sen
i want to thank you for helping|thank_you|small_talk|single_sen
much obliged|thank_you|small_talk|single_sen
your help is appreciated|thank_you|small_talk|single_sen
gracias|thank_you|small_talk|single_sen
i appreciate that|thank_you|small_talk|single_sen
thanks so much!|thank_you|small_talk|single_sen
many thanks|thank_you|small_talk|single_sen
appreciate it|thank_you|small_talk|single_sen
thanks!|thank_you|small_talk|single_sen
i thank you|thank_you|small_talk|single_sen
thank you kindly|thank_you|small_talk|single_sen
thank you so very much|thank_you|small_talk|single_sen
thank you for helping me|thank_you|small_talk|single_sen
i'm grateful to you|thank_you|small_talk|single_sen
you did a good job thank you|thank_you|small_talk|single_sen
good looking out|thank_you|small_talk|single_sen
i wish you were here earlier|thank_you|small_talk|single_sen
it's so much easier with you around|thank_you|small_talk|single_sen
you've been a great help|thank_you|small_talk|single_sen
thanks for the help|thank_you|small_talk|single_sen
thanks please|thank_you|small_talk|single_sen
why thank you|thank_you|small_talk|single_sen
thanks for the answer|thank_you|small_talk|single_sen
thank you very much for the answer|thank_you|small_talk|single_sen
okay thanks|thank_you|small_talk|single_sen
thanks a lot|thank_you|small_talk|single_sen
thanks a lot for the answer|thank_you|small_talk|single_sen
thank you for the answer|thank_you|small_talk|single_sen
thank you a lot for that answer|thank_you|small_talk|single_sen
thanks for helping me!|thank_you|small_talk|single_sen
i'm so glad you helped me!|thank_you|small_talk|single_sen
i appreciate your help!|thank_you|small_talk|single_sen
i am thankful for your help!|thank_you|small_talk|single_sen
i have much gratitude for your help|thank_you|small_talk|single_sen
i appreciate your help|thank_you|small_talk|single_sen
i appreciate you helping me|thank_you|small_talk|single_sen
awesome, thanks|thank_you|small_talk|single_sen
thank you so much|thank_you|small_talk|single_sen
thank you very much for the assistance|thank_you|small_talk|single_sen
i appreciate it|thank_you|small_talk|single_sen
thanks again!|thank_you|small_talk|single_sen
thanks for the info|thank_you|small_talk|single_sen
thanks for letting me know|thank_you|small_talk|single_sen
that's all i need, thanks!|thank_you|small_talk|single_sen
thanks, that's helpful|thank_you|small_talk|single_sen
thank you for the information|thank_you|small_talk|single_sen
thanks for answering my question|thank_you|small_talk|single_sen
your efforts don't go unnoticed|thank_you|small_talk|single_sen
i appreciate what you did|thank_you|small_talk|single_sen
you are so thoughtful and i appreciate your gesture|thank_you|small_talk|single_sen
you are so nice to think of me|thank_you|small_talk|single_sen
you were so kind to do that|thank_you|small_talk|single_sen
your answer pleased me|thank_you|small_talk|single_sen
i'm happy with your answer|thank_you|small_talk|single_sen
your answer was enjoyable|thank_you|small_talk|single_sen
your answer was good|thank_you|small_talk|single_sen
thanks for giving me assistance|thank_you|small_talk|single_sen
really great!|thank_you|small_talk|single_sen
appreciate the help|thank_you|small_talk|single_sen
i'm grateful for the answer you just gave me|thank_you|small_talk|single_sen
that'll work, good job!|thank_you|small_talk|single_sen
good answer, thanks for providing it|thank_you|small_talk|single_sen
i'm grateful for the assistance|thank_you|small_talk|single_sen
thanks for that!|thank_you|small_talk|single_sen
good job with assisting me|thank_you|small_talk|single_sen
nice, excellent!|thank_you|small_talk|single_sen
i'm grateful|thank_you|small_talk|single_sen
i appreciate that answer!|thank_you|small_talk|single_sen
i would like to thank you|thank_you|small_talk|single_sen
i can not thank you enough|thank_you|small_talk|single_sen
i need to thank you|thank_you|small_talk|single_sen
i really thank you|thank_you|small_talk|single_sen
let me thank you|thank_you|small_talk|single_sen
thank you!|thank_you|small_talk|single_sen
thanks for the help!|thank_you|small_talk|single_sen
you're the best!|thank_you|small_talk|single_sen
i appreciate that answer|thank_you|small_talk|single_sen
your answer is appreciated|thank_you|small_talk|single_sen
i am thankful for the answer|thank_you|small_talk|single_sen
oh sweet thanks|thank_you|small_talk|single_sen
oh, thanks|thank_you|small_talk|single_sen
merci beaucoup|thank_you|small_talk|single_sen
thanks again|thank_you|small_talk|single_sen
thanks|thank_you|small_talk|single_sen
thank you for answering that|thank_you|small_talk|single_sen
thank you|thank_you|small_talk|single_sen
thanks for that|thank_you|small_talk|single_sen
thank you for your time|thank_you|small_talk|single_sen
i appreciate the help|thank_you|small_talk|single_sen
thank ya!|thank_you|small_talk|single_sen
thanks for your response|thank_you|small_talk|single_sen
youre a doll|thank_you|small_talk|single_sen
thanks for your cooperation|thank_you|small_talk|single_sen
i owe you one!|thank_you|small_talk|single_sen
thanks for helping out|thank_you|small_talk|single_sen
will you roll a d20|roll_dice|utility|single_sen
will you roll a 12 sided dice|roll_dice|utility|single_sen
will you roll a 10 sided dice|roll_dice|utility|single_sen
i'd like you to roll dice|roll_dice|utility|single_sen
i'd like a 7 sided dice roll please|roll_dice|utility|single_sen
i need to roll a 10 sided die|roll_dice|utility|single_sen
please roll a 7 sided die|roll_dice|utility|single_sen
let's roll some dice|roll_dice|utility|single_sen
i want to roll some dice|roll_dice|utility|single_sen
