utterance|intent|domain|dialogue_id
can you list all flights departing from toronto and landing in san diego with a stopover in denver|flight|airplane|single_sen
give me the flights on tuesday from los angeles to pittsburgh|flight|airplane|single_sen
i need to reverse the flight from pittsburgh to denver please|flight|airplane|single_sen
i am looking to get one air fare from baltimore to san francisco on a 747 leaving august twenty seventh|airfare|airplane|single_sen
could you give me a flight between pittsburgh and philadelphia|flight|airplane|single_sen
ground san francisco|ground_service|airplane|single_sen
i would like to see the daily flights from baltimore to philadelphia|flight|airplane|single_sen
all northwest and united airlines flights with stopovers in denver|flight|airplane|single_sen
what 's the difference between fare code q and fare code b|abbreviation|airplane|single_sen
list nonstop flights from san francisco to oakland that depart in the afternoon|flight|airplane|single_sen
flights from phoenix to milwaukee|flight|airplane|single_sen
give me all the flights from miami to chicago on american airlines|flight|airplane|single_sen
please list the morning flights from philadelphia to toronto|flight|airplane|single_sen
how many fare codes belong to economy class|quantity|airplane|single_sen
is there a flight on american airlines going from boston to san francisco on june twenty eighth|flight|airplane|single_sen
i want to fly from atlanta to philadelphia|flight|airplane|single_sen
early morning flights between cincinnati and tampa|flight|airplane|single_sen
on april eighth i would like to book a flight from charlotte to baltimore|flight|airplane|single_sen
what afternoon flights are available between denver and dallas fort worth|flight|airplane|single_sen
please list the flights from new york to miami on a tuesday|flight|airplane|single_sen
what is the latest flight from philadelphia to boston|flight|airplane|single_sen
list all flights from boston to atlanta after 6 o'clock pm on wednesday|flight|airplane|single_sen
list nonstop flights from baltimore washington to oakland that arrive between 445 and 515 pm|flight|airplane|single_sen
what is the earliest flight leaving from boston going to atlanta|flight|airplane|single_sen
what kinds of planes are used by midway airlines|aircraft|airplane|single_sen
i need to fly from boston to denver this monday|flight|airplane|single_sen
i would like information on flights from oakland california to dallas leaving on sunday morning|flight|airplane|single_sen
what flights leave from boston to pittsburgh in the morning|flight|airplane|single_sen
do any of the continental flights from boston to san francisco stop in denver|flight|airplane|single_sen
i 'd like to see all the economy fares from baltimore to philadelphia|airfare|airplane|single_sen
what nonstop flights between boston and washington arrive after 5 o'clock pm|flight|airplane|single_sen
ground transportation in denver|ground_service|airplane|single_sen
please show me flights from boston to denver with a stopover in philadelphia|flight|airplane|single_sen
what 's the fare for delta flight 217 from dallas to san francisco|airfare|airplane|single_sen
i 'd like to see all flights from baltimore to philadelphia|flight|airplane|single_sen
what flights go from newark to boston after 5 pm|flight|airplane|single_sen
what flights are there from boston to dallas|flight|airplane|single_sen
do you have a flight from atlanta to charlotte north carolina next monday|flight|airplane|single_sen
from san francisco to denver|flight|airplane|single_sen
what flights go from atlanta to washington dc on thursday|flight|airplane|single_sen
please arrange a flight for me from denver to san francisco on us air|flight|airplane|single_sen
show me flights from dallas to atlanta on tuesday|flight|airplane|single_sen
what is the least expensive airfare between boston and baltimore|airfare|airplane|single_sen
need a flight from pittsburgh to denver|flight|airplane|single_sen
what is the first class fare from baltimore to dallas|airfare|airplane|single_sen
what does the airline code dl stand for|airline|airplane|single_sen
show me the earliest flight from cleveland to memphis|flight|airplane|single_sen
do you have any flights from pittsburgh to boston on wednesday of next week in the morning|flight|airplane|single_sen
all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday|flight|airplane|single_sen
please list the flights from kansas city to denver|flight|airplane|single_sen
please list the shortest one stop flight from ontario california to orlando florida|flight|airplane|single_sen
i 'd like to find a nonstop flight from boston to atlanta that leaves sometime in the afternoon and arrives in atlanta before evening|flight|airplane|single_sen
give me the flights and fares on december twenty seventh from indianapolis to orlando|flight,airfare|airplane|single_sen
show me the flights from boston to baltimore|flight|airplane|single_sen
show flights from pittsburgh to oakland|flight|airplane|single_sen
i need late flight wednesday from oakland to salt lake city|flight|airplane|single_sen
what is the cost of a round trip ticket flying from boston to dallas dallas to oakland leaving july first|airfare|airplane|single_sen
what are the classes of service for continental airlines|flight|airplane|single_sen
all flights from montreal less than 150 dollars|flight|airplane|single_sen
please show me all round trip flights from new york to miami|flight|airplane|single_sen
what airlines have nonstop early afternoon flights from boston to denver|airline|airplane|single_sen
now please give me the latest flight tomorrow on twa from milwaukee to tacoma|flight|airplane|single_sen
what is the last flight from boston to atlanta|flight|airplane|single_sen
show me a list of flights from denver to baltimore on united for august third|flight|airplane|single_sen
what flights arrive in seattle from on continental|flight|airplane|single_sen
show me all flights from san diego to new york using dc10|flight|airplane|single_sen
show me ground transportation in boston and in baltimore|ground_service|airplane|single_sen
give me the flights from phoenix to milwaukee on wednesday|flight|airplane|single_sen
i would like a flight leaving from washington to boston at 110 pm on august twentieth|flight|airplane|single_sen
which airlines fly from boston to washington|airline|airplane|single_sen
show me the flights leaving charlotte to atlanta around 7 pm next tuesday|flight|airplane|single_sen
show me the flights that go from san diego to newark new jersey|flight|airplane|single_sen
show me round trip fares between san francisco and washington dc|airfare|airplane|single_sen
what is the cheapest round trip coach flight between dallas and baltimore leaving august tenth|flight|airplane|single_sen
could you please show me all flights from milwaukee to montreal|flight|airplane|single_sen
what ground transportation is available in denver|ground_service|airplane|single_sen
how many first class flights does united airlines have departing from boston today|quantity|airplane|single_sen
what are the flights from san jose to nashville on thursday the twentieth|flight|airplane|single_sen
show me a list of all the airlines that offer business class service|airline|airplane|single_sen
show me about the ground transportation in boston|ground_service|airplane|single_sen
what is the least expensive fare from baltimore to san francisco leaving on september thirtieth|airfare|airplane|single_sen
is there a flight from atlanta to san francisco which connects in dallas|flight|airplane|single_sen
is there a flight from philadelphia to oakland with a stop in dallas|flight|airplane|single_sen
show me flights from san francisco to atlanta|flight|airplane|single_sen
flights from boston flights from philadelphia to boston on monday|flight|airplane|single_sen
what is the lowest fare united charges between boston and san francisco|airfare|airplane|single_sen
what is the minimum connection time for houston intercontinental|flight_time|airplane|single_sen
list all takeoffs and landings at general mitchell international|flight|airplane|single_sen
show me all flights from boston to atlanta which leave atlanta after noon tomorrow|flight|airplane|single_sen
what flights from dallas to houston on sunday|flight|airplane|single_sen
what are all flights from boston to pittsburgh on wednesdays|flight|airplane|single_sen
give me a flight from tampa to charlotte on sunday|flight|airplane|single_sen
show me the cheapest round trip fares from san francisco to salt lake city|airfare|airplane|single_sen
what flights go from dallas to baltimore|flight|airplane|single_sen
show me all canadian airlines flights from toronto|flight|airplane|single_sen
what flights arrive in chicago on sunday on continental|flight|airplane|single_sen
show me the cities served by nationair|city|airplane|single_sen
flights from phoenix to milwaukee on wednesday evening|flight|airplane|single_sen
i want information on flights from atlanta to washington dc i want to leave after 4 pm on wednesday or before 9 am on thursday|flight|airplane|single_sen
i 'd like united airlines flights from denver to baltimore|flight|airplane|single_sen
show me flights from dallas to houston and from houston to dallas|flight|airplane|single_sen
show me the flights from miami to denver|flight|airplane|single_sen
in boston is there ground transportation between airport and downtown|ground_service|airplane|single_sen
i need information flight information for tuesday on a flight leaving baltimore bound for dallas|flight|airplane|single_sen
i would like information on ground transportation city of boston between airport and downtown|ground_service|airplane|single_sen
which flight from pittsburgh to baltimore carries the smallest number of passengers|flight|airplane|single_sen
what 's the first flight after 1 pm leaving washington to denver|flight|airplane|single_sen
i am interested in a flight on an aircraft number 727 i would like to go from washington to atlanta|flight|airplane|single_sen
what are the coach fares for flights from charlotte to newark tuesday afternoon|airfare|airplane|single_sen
list ground transportation options at phoenix|ground_service|airplane|single_sen
show me the air fare for the flights from baltimore to dallas|airfare|airplane|single_sen
please find the cheapest fare from boston to san francisco|airfare|airplane|single_sen
fare code y what does that mean|abbreviation|airplane|single_sen
show me flights from boston to denver on tuesday|flight|airplane|single_sen
give me the least expensive first class round trip ticket on us air from cleveland to miami|airfare|airplane|single_sen
show flights and fare information from pittsburgh connecting through denver to oakland|flight|airplane|single_sen
list all flights leaving on thursday morning from new york city to montreal|flight|airplane|single_sen
i need a flight from boston to pittsburgh|flight|airplane|single_sen
list all flights on sunday from san francisco to pittsburgh nonstop|flight|airplane|single_sen
show me all flights from denver to philadelphia on saturday after sunday which leave after noon|flight|airplane|single_sen
please list the american airlines flights from philadelphia to dallas on tuesday october first|flight|airplane|single_sen
give me the flights from indianapolis to orlando on december twenty seventh and twenty eighth|flight|airplane|single_sen
show me the flights from oakland to denver|flight|airplane|single_sen
tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm|flight|airplane|single_sen
show me all flights from minneapolis to san diego that arrive before 7 pm|flight|airplane|single_sen
i need a flight from philadelphia to dallas|flight|airplane|single_sen
philadelphia to boston saturday|flight|airplane|single_sen
which airlines fly from toronto to san diego and have a stopover in denver|airline|airplane|single_sen
what flights go from charlotte to baltimore in the morning|flight|airplane|single_sen
what flights leave washington dc and arrive in san francisco on wednesday|flight|airplane|single_sen
i 'd like a flight from indianapolis to toronto leaving thursday morning nonstop|flight|airplane|single_sen
what is your least expensive fare between atlanta and boston|airfare|airplane|single_sen
i need information for ground transportation denver colorado|ground_service|airplane|single_sen
are there any flights from denver to pittsburgh with a stopover in atlanta|flight|airplane|single_sen
list all the flights that takeoff from general mitchell international|flight|airplane|single_sen
i 'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying|aircraft|airplane|single_sen
what is the latest flight leaving newark for los angeles wednesday|flight|airplane|single_sen
find the cheapest one way fare from pittsburgh to san francisco|airfare|airplane|single_sen
show me the flights from atlanta to washington dc on thursday evening|flight|airplane|single_sen
show me the flights from salt lake city to st. petersburg late night on tuesday|flight|airplane|single_sen
what is the latest afternoon flight departing san francisco and arriving in boston on november ninth|flight|airplane|single_sen
i would like a coach class seat on a flight leaving denver arriving atlanta|flight|airplane|single_sen
tell me about flights from charlotte to atlanta next tuesday|flight|airplane|single_sen
show me flights from atlanta to washington|flight|airplane|single_sen
i 'd like to take a flight from washington dc stop in denver and with my final destination as san francisco|flight|airplane|single_sen
what are the flights on january first 1992 from boston to san francisco|flight|airplane|single_sen
please give me evening flights leaving philadelphia to san francisco friday|flight|airplane|single_sen
what 's the lowest round trip fare from atlanta to pittsburgh|airfare|airplane|single_sen
how many different flight classes are there|quantity|airplane|single_sen
show me a list of flights from boston to atlanta leaving after noon and arriving before 7 pm|flight|airplane|single_sen
what flights are there from denver to atlanta|flight|airplane|single_sen
i want a flight that leaves from charlotte to newark that leaves in the afternoon or evening|flight|airplane|single_sen
does united airline have any flights from dallas to san francisco|flight|airplane|single_sen
show me flights on wednesday morning boston to denver for united airlines first class|flight|airplane|single_sen
which airline offers the cheapest rate going from dallas to baltimore on july fourth|airline|airplane|single_sen
i would like to plan a flight on american airlines from boston to denver|flight|airplane|single_sen
list evening flights tomorrow from phoenix to detroit|flight|airplane|single_sen
tell me about ground transportation at toronto|ground_service|airplane|single_sen
what are the seating capacities of planes between pittsburgh and baltimore|capacity|airplane|single_sen
show me all flights from boston to pittsburgh on wednesday after 6 o'clock pm|flight|airplane|single_sen
what is the ground transportation available in denver|ground_service|airplane|single_sen
i 'd like to see all flights from denver to philadelphia|flight|airplane|single_sen
show me the flights from baltimore to philadelphia|flight|airplane|single_sen
please give me a flight from boston to atlanta before 10 am in the morning|flight|airplane|single_sen
show me flights from new york to miami|flight|airplane|single_sen
flights from los angeles to pittsburgh|flight|airplane|single_sen
list all round trip flights from indianapolis to orlando departing either on december twenty seventh or on december twenty eighth|flight|airplane|single_sen
what flight is available at noontime from boston to washington what flight is available around noontime from boston to washington|flight|airplane|single_sen
hi could i get a one way ticket from milwaukee to orlando|airfare|airplane|single_sen
i want to see the cheapest flight from denver to pittsburgh|flight|airplane|single_sen
show me the flights from san francisco to las vegas|flight|airplane|single_sen
show afternoon flights from dallas to san francisco|flight|airplane|single_sen
i would like the cheapest flight from pittsburgh to atlanta leaving april twenty fifth and returning may sixth|flight|airplane|single_sen
round trip fares from baltimore to philadelphia under 1000 dollars|airfare|airplane|single_sen
which airlines serve denver|airline|airplane|single_sen
what flights leave after 7 pm from boston to pittsburgh|flight|airplane|single_sen
flights from phoenix to newark|flight|airplane|single_sen
dl 296 denver to philadelphia what is the fare|airfare|airplane|single_sen
show me the flights from boston to san francisco that stop in dallas|flight|airplane|single_sen
show me the flights from boston to atlanta and the return flights from atlanta to boston|flight|airplane|single_sen
how many nonstop flights going from dallas to oakland july twenty seventh|quantity|airplane|single_sen
what is the ground transport in denver|ground_service|airplane|single_sen
please list all flights from oakland to dallas on sunday morning|flight|airplane|single_sen
list all flights on continental leaving seattle on sunday after 430 pm|flight|airplane|single_sen
what is the latest flight from san francisco to washington|flight|airplane|single_sen
how many of delta 's night flights are first class|quantity|airplane|single_sen
what airline is as|airline|airplane|single_sen
show me ground transportation in washington dc|ground_service|airplane|single_sen
what flights leave denver before noon on northwest airlines|flight|airplane|single_sen
what flights leave pittsburgh july fifth after 7 pm and arrive in san francisco|flight|airplane|single_sen
show me the flights from baltimore to philadelphia|flight|airplane|single_sen
show me flights from atlanta to philadelphia in the morning|flight|airplane|single_sen
i would like to fly from atlanta to san francisco with a stopover in dallas|flight|airplane|single_sen
what is as|abbreviation|airplane|single_sen
i want a flight on saturday from minneapolis to long beach|flight|airplane|single_sen
i would like to fly to baltimore|flight|airplane|single_sen
i would like a flight from washington to boston on august twentieth at 324 pm|flight|airplane|single_sen
wednesday morning flights between baltimore and newark new jersey|flight|airplane|single_sen
how long does it take to fly from boston to atlanta|distance|airplane|single_sen
on eastern flight 825 from atlanta to denver can you tell me what type of aircraft used before 12 noon|flight|airplane|single_sen
on july eighth i 'd like a flight from newark to orlando in the morning|flight|airplane|single_sen
what are the flights from denver to oakland|flight|airplane|single_sen
what flights go from pittsburgh to newark after 823 in the morning|flight|airplane|single_sen
ground transport phoenix|ground_service|airplane|single_sen
show me the flights from atlanta to bwi|flight|airplane|single_sen
what are the flights between pittsburgh and san francisco|flight|airplane|single_sen
now i 'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta|flight_time|airplane|single_sen
show me flights first class from san francisco to pittsburgh leaving on tuesday after 8 o'clock in the morning and before 12 noon|flight|airplane|single_sen
flights from pittsburgh to baltimore arriving between 4 and 5 pm|flight|airplane|single_sen
what is the cheapest fare that i can get between philadelphia and san francisco|airfare|airplane|single_sen
what flight do you have from dallas to denver on august twenty seventh in the morning|flight|airplane|single_sen
what is the next flight from pittsburgh to san francisco after delta flight 1059|flight|airplane|single_sen
i need a flight from san francisco to philadelphia|flight|airplane|single_sen
does continental fly from boston to san francisco|flight|airplane|single_sen
what does the fare code yn mean|abbreviation|airplane|single_sen
i want a nonstop flight from indianapolis to toronto that leaves thursday morning|flight|airplane|single_sen
give me all the flights from new york to miami round trip|flight|airplane|single_sen
show me the available flights from san francisco to boston on november twenty fourth|flight|airplane|single_sen
what is the fare from philadelphia to pittsburgh business class one way|airfare|airplane|single_sen
what is the latest flight in the day from baltimore to atlanta|flight|airplane|single_sen
what is the fare on continental 271 from dallas to san francisco|airfare|airplane|single_sen
show me flights on september twenty sixth please|flight|airplane|single_sen
what type of ground transportation is available in washington|ground_service|airplane|single_sen
what is the last flight from san francisco to boston this wednesday|flight|airplane|single_sen
please show me early morning flights from atlanta to philadelphia on wednesday|flight|airplane|single_sen
show me the airlines that use love field|airline|airplane|single_sen
show me all connecting flights on united airlines between boston and san francisco|flight|airplane|single_sen
hi i 'd like a flight on alaska airlines from san diego to toronto please|flight|airplane|single_sen
please show me airlines with flights from denver to boston stop philadelphia|airline|airplane|single_sen
list the northwest airlines flights that leave denver before noon|flight|airplane|single_sen
okay how about a flight on sunday from tampa to charlotte|flight|airplane|single_sen
what type of aircraft does eastern fly from atlanta to denver before 6 pm|aircraft|airplane|single_sen
i want to fly from boston to san francisco|flight|airplane|single_sen
i would like information on flights leaving early monday morning from atlanta to baltimore|flight|airplane|single_sen
list all the flights that arrive at general mitchell international airport|flight|airplane|single_sen
how do i get to philadelphia downtown from the airport|ground_service|airplane|single_sen
what is the last flight from san francisco to dallas fort worth|flight|airplane|single_sen
list least expensive flight from dallas to baltimore|flight|airplane|single_sen
could you please list all of the classes of flights there are|flight|airplane|single_sen
list flights from pittsburgh to san francisco|flight|airplane|single_sen
list all flights leaving denver on continental on sunday after 934 pm|flight|airplane|single_sen
what is the cheapest round trip fare from pittsburgh to atlanta|airfare|airplane|single_sen
i 'd like to find a flight from las vegas to detroit michigan that leaves in the afternoon on monday|flight|airplane|single_sen
list the earliest flights from st. paul to san jose|flight|airplane|single_sen
would you be able to put me on a flight with delta leaving the morning of august twenty seventh from baltimore to san francisco|flight|airplane|single_sen
from sfo to denver|flight|airplane|single_sen
san francisco to philadelphia please|flight|airplane|single_sen
where does canadian airlines international fly to|flight|airplane|single_sen
what flights go from san francisco to dallas|flight|airplane|single_sen
what is the cheapest fare for a one way flight from boston to atlanta|airfare|airplane|single_sen
show me what flights are available from baltimore to dallas with economy fares|flight|airplane|single_sen
what is the cheapest fare from dallas to denver on delta|airfare|airplane|single_sen
please show me airlines with flights from philadelphia to dallas|airline|airplane|single_sen
sfo to denver on monday november eleventh 1991|flight|airplane|single_sen
what is the code for business class|abbreviation|airplane|single_sen
flights from pittsburgh to baltimore arriving between 4 and 5 pm|flight|airplane|single_sen
locate flights from philadelphia to dallas stopping in hartfield|flight|airplane|single_sen
what kind of ground transportation is there in philadelphia|ground_service|airplane|single_sen
i 'm trying to find a flight from kansas city to burbank on saturday the twenty second|flight|airplane|single_sen
flights from long beach to nashville|flight|airplane|single_sen
show flights first class on american from dallas fort worth to san francisco international|flight|airplane|single_sen
give me the round trip coach fare from dallas to baltimore|airfare|airplane|single_sen
i 'd like an early morning weekday flight from san diego to phoenix|flight|airplane|single_sen
is there a twa flight from las vegas to new york|flight|airplane|single_sen
what nonstop flights are available from oakland to philadelphia arriving between 5 and 6 pm|flight|airplane|single_sen
i need information on flight from atlanta to denver|flight|airplane|single_sen
what is the earliest departure time from boston to denver|flight_time|airplane|single_sen
ground transportation in denver|ground_service|airplane|single_sen
show me all flights from san francisco to pittsburgh which arrive in pittsburgh before 9 o'clock am tomorrow|flight|airplane|single_sen
are there any 4 o'clock flights from washington to denver|flight|airplane|single_sen
what is the last flight from baltimore to boston|flight|airplane|single_sen
flights from newark new jersey to minneapolis|flight|airplane|single_sen
what flights go from dallas to san francisco before 6 o'clock sunday afternoon|flight|airplane|single_sen
i need a first class ticket on united airlines from denver to baltimore scheduled for december seventeenth|airfare|airplane|single_sen
give me the flights with the fares from indianapolis to orlando on december twenty seventh|flight|airplane|single_sen
i want to fly from boston to baltimore|flight|airplane|single_sen
show me all flights from pittsburgh to atlanta which leave after 5 o'clock pm tomorrow|flight|airplane|single_sen
list all american airline flights which leave phoenix on wednesday and stop at milwaukee|flight|airplane|single_sen
show me flights from boston to washington on monday|flight|airplane|single_sen
train to newark|ground_service|airplane|single_sen
i would like to find out the ground travel available in atlanta|ground_service|airplane|single_sen
i want to fly from boston to san francisco|flight|airplane|single_sen
show me the ground transportation schedule in san francisco on thursday evening|ground_service|airplane|single_sen
i 'd like a list of the flights from oakland to dallas fort worth on sunday|flight|airplane|single_sen
find me a flight leaving boston at 12 o'clock|flight|airplane|single_sen
how do i get from boston to pittsburgh|flight|airplane|single_sen
is there a flight in the afternoon from philadelphia that arrives in the evening in denver|flight|airplane|single_sen
what are the fares between new york and la on monday morning|airfare|airplane|single_sen
yes on the delta flight leaving san francisco at 225 pm arriving philadelphia 1158 pm what type of equipment is used on that flight|flight|airplane|single_sen
show me a list of flights from boston to dc arriving before 9 am on july twenty second|flight|airplane|single_sen
i 'd like to take a flight that begins in boston and lands at dallas fort worth but i 'd like to stop over in philadelphia|flight|airplane|single_sen
how many american airline flights leave denver june tenth|quantity|airplane|single_sen
show me the flights from boston to san francisco|flight|airplane|single_sen
i 'm looking for a flight that goes from san jose to houston on may thirtieth and that leaves after noon|flight|airplane|single_sen
show me the flights on delta or twa which go through atlanta|flight|airplane|single_sen
which united airlines flights go through denver|flight|airplane|single_sen
i need to fly from atlanta to charlotte north carolina next monday|flight|airplane|single_sen
tell me which airlines have flights from pittsburgh to san francisco on monday september second|airline|airplane|single_sen
i need a flight from kansas city to chicago next wednesday that reaches chicago around 7 in the evening|flight|airplane|single_sen
what first class flights are available on july twenty fifth 1991 from denver to baltimore|flight|airplane|single_sen
what ground transport is available in baltimore|ground_service|airplane|single_sen
show me the cheapest flights from san francisco to philadelphia|flight|airplane|single_sen
show all flights and fares from pittsburgh to san francisco|flight,airfare|airplane|single_sen
show flights from denver to oakland that arrive after 12 o'clock|flight|airplane|single_sen
what does the meal code s stand for|abbreviation|airplane|single_sen
does delta have an early afternoon flight from boston to san francisco|flight|airplane|single_sen
what are the flights from boston to san francisco|flight|airplane|single_sen
please show me all one way first class flights from indianapolis to memphis|flight|airplane|single_sen
please show me flights from dallas to atlanta on monday|flight|airplane|single_sen
list number of people that can be carried on each type of plane that flies between pittsburgh and baltimore|capacity|airplane|single_sen
i 'd like information on the least expensive airfare round trip from pittsburgh to boston|airfare|airplane|single_sen
does continental fly from denver to pittsburgh|flight|airplane|single_sen
i 'd like to find the least expensive one way fare from boston to philadelphia|airfare|airplane|single_sen
airline and flight number from columbus to minneapolis|airline,flight_no|airplane|single_sen
airports|airport|airplane|single_sen
what airlines from washington dc to columbus|airline|airplane|single_sen
round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars|airfare|airplane|single_sen
what do these cost|airfare|airplane|single_sen
show me the flights on continental from indianapolis to san diego in the afternoon tomorrow|flight|airplane|single_sen
give me a list of airlines in pittsburgh|airline|airplane|single_sen
flights from miami to cleveland|flight|airplane|single_sen
could you tell me if there is ground transportation between the boston airport and boston downtown|ground_service|airplane|single_sen
show flights from philadelphia to boston|flight|airplane|single_sen
what delta flights are available from pittsburgh to san francisco|flight|airplane|single_sen
show me all flights to philadelphia in the evening|flight|airplane|single_sen
shortest flight from ontario california to orlando florida|flight|airplane|single_sen
are there any flights after 9 pm from san francisco to washington|flight|airplane|single_sen
i need a flight from san diego california to indianapolis indiana leaving in the afternoon on tuesday|flight|airplane|single_sen
i 'd like also to book a one way flight from pittsburgh to atlanta the cheapest one on july twentieth|flight|airplane|single_sen
what limousine service in los angeles|ground_service|airplane|single_sen
well i 'll try last time tell me the kind of aircraft united airlines flies from denver to san francisco before 10 o'clock in the morning|aircraft|airplane|single_sen
show me the flights from pittsburgh to san francisco|flight|airplane|single_sen
what flights are there from nashville to houston tomorrow evening that serve dinner|flight|airplane|single_sen
how many first class flights does united have leaving from all cities today|quantity|airplane|single_sen
display all flights from san francisco to boston on august eighth|flight|airplane|single_sen
what 's the latest flight from houston to dallas|flight|airplane|single_sen
please list the american airlines flights from houston to milwaukee|flight|airplane|single_sen
i would like to book an early morning flight from tampa to charlotte on april sixth|flight|airplane|single_sen
show me flights from denver to dc on wednesday|flight|airplane|single_sen
show me the flights from philadelphia to dallas with one stop|flight|airplane|single_sen
morning flight from boston to philadelphia|flight|airplane|single_sen
what price is a limousine service in boston|ground_fare|airplane|single_sen
please list all flights on united airlines and northwest airlines that go into denver and all flights on northwest airlines and united airlines that fly out of denver|flight|airplane|single_sen
what are the sunday flights from oakland to washington dc|flight|airplane|single_sen
what flights on united leave la guardia for san jose and arrive around 10 pm|flight|airplane|single_sen
what are the flights from pittsburgh to denver and back|flight|airplane|single_sen
what 's the cheapest of the dallas to atlanta flights which are after 2 in the afternoon|flight|airplane|single_sen
what are the flights from montreal to chicago|flight|airplane|single_sen
list the flights and time of arrival for flights arriving in dallas fort worth from boston before noon|flight|airplane|single_sen
what is fare code q|abbreviation|airplane|single_sen
all right what us air flights leave from indianapolis to san diego after 130 in the afternoon|flight|airplane|single_sen
on monday i would like to travel from charlotte north carolina to phoenix arizona i would like to arrive in phoenix before 4 pm|flight|airplane|single_sen
give me a flight from new york city to las vegas and a flight from memphis to las vegas that arrive at the same time|flight|airplane|single_sen
flights from atlanta please|flight|airplane|single_sen
show me all flights on thursday from atlanta to oakland which arrive in oakland before 5 o'clock pm and serve a meal|flight|airplane|single_sen
what is the latest flight from milwaukee to seattle tomorrow|flight|airplane|single_sen
what flights are there on wednesday evening from denver to sfo|flight|airplane|single_sen
what does restriction ap 57|abbreviation|airplane|single_sen
i need a return flight from chicago to kansas city leaving chicago around 7 in the evening next thursday|flight|airplane|single_sen
i need a flight tomorrow from atlanta to baltimore|flight|airplane|single_sen
show me airlines going from pittsburgh going to denver and then continuing to san francisco on monday|airline|airplane|single_sen
list all flights on continental which leave seattle and arrive in chicago departing on sunday after 430 pm|flight|airplane|single_sen
i would like to find a flight that goes from la guardia airport to san jose i would like the flight to be on united airlines and arrive in san jose around 10 pm|flight|airplane|single_sen
flights from denver to philadelphia include fares|flight|airplane|single_sen
show me the flights leaving from love field|flight|airplane|single_sen
i want to fly from denver to san francisco with at least one stop|flight|airplane|single_sen
what is the latest flight i can take from washington to san francisco|flight|airplane|single_sen
what are the flights from denver to baltimore on united airlines|flight|airplane|single_sen
show me cheap flights from baltimore to dallas|flight|airplane|single_sen
chicago to san francisco on continental|flight|airplane|single_sen
list the flights arriving in baltimore from boston before 10 am on august third|flight|airplane|single_sen
what kind of aircraft does delta use before 8 am on august second from boston to denver|aircraft|airplane|single_sen
show all flights from baltimore to dallas on monday evening and the cost of each flight|flight|airplane|single_sen
what flights are available from boston to denver|flight|airplane|single_sen
where is lester pearson airport|city|airplane|single_sen
on april twenty would like to fly from denver to pittsburgh at about 8 o'clock in the morning|flight|airplane|single_sen
hi i 'd like to fly from columbus to phoenix and make a stop in cincinnati along the way|flight|airplane|single_sen
before 10 o'clock on tuesday is there a 747 that flies from baltimore to san francisco|flight|airplane|single_sen
i 'd like to arrange for two friends to fly into los angeles next saturday evening one of the people is coming from kansas city and the other is coming from las vegas|flight|airplane|single_sen
give me the flights from salt lake city to new york city arriving before 6 pm|flight|airplane|single_sen
i need a flight from cincinnati to san jose leaving after 6 in the evening|flight|airplane|single_sen
what 's the cost of a first class fare from philadelphia to san francisco|airfare|airplane|single_sen
dallas to san francisco leaving after 4 in the afternoon please|flight|airplane|single_sen
find a flight from washington dc to san francisco on tuesday|flight|airplane|single_sen
list flights between boston and san francisco that serve breakfast|flight|airplane|single_sen
pm flights leaving san francisco arriving boston|flight|airplane|single_sen
i would like to see the flights from baltimore to philadelphia|flight|airplane|single_sen
what is the latest flight leaving las vegas for ontario|flight|airplane|single_sen
all delta flights to everywhere if you can|flight|airplane|single_sen
i would like to see all flights from baltimore to philadelphia|flight|airplane|single_sen
show me the flights from toronto to cincinnati|flight|airplane|single_sen
okay i need to see economy flights on united between dallas and baltimore|flight|airplane|single_sen
list all afternoon flights leaving baltimore and arriving in atlanta on thursday|flight|airplane|single_sen
show me flights from boston to baltimore coach on wednesday about 12 noon|flight|airplane|single_sen
list all flights from boston to san francisco on united airlines|flight|airplane|single_sen
how many flights arrive at general mitchell international|quantity|airplane|single_sen
cheapest fare from memphis to seattle|airfare|airplane|single_sen
show me flights from san francisco to minneapolis|flight|airplane|single_sen
please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast|flight|airplane|single_sen
what kind of airline is flight ua 281 from boston to denver|airline|airplane|single_sen
give me all the flights from memphis to charlotte|flight|airplane|single_sen
show me the flights from philadelphia to dallas with a stop in atlanta|flight|airplane|single_sen
show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia|flight|airplane|single_sen
also give me a list of flights between oakland and boston|flight|airplane|single_sen
show first flight from boston to philadelphia|flight|airplane|single_sen
what is the yn code|abbreviation|airplane|single_sen
what is fare code h|abbreviation|airplane|single_sen
i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore|aircraft|airplane|single_sen
list all round trip flights between indianapolis and orlando on the twenty seventh of december|flight|airplane|single_sen
show flights from denver to oakland arriving between 12 and 1 o'clock|flight|airplane|single_sen
